customerKey,First Name,Last Name,full Name,gender,DateFirstPurchase,CustomerCity
14617,Aaron,Flores,Aaron Flores,MALE,2020-05-12,Edmonds
14618,Gabrielle,Baker,Gabrielle Baker,FEMALE,2022-09-30,Issaquah
14619,Nathaniel,Sanders,Nathaniel Sanders,MALE,2022-10-22,Issaquah
14620,Kayla,Patterson,Kayla Patterson,FEMALE,2022-08-01,Novato
14621,Chloe,Morris,Chloe Morris,FEMALE,2022-12-20,Milwaukie
14622,Brandon,Patterson,Brandon Patterson,MALE,2022-05-13,Coronado
14623,Benjamin,Li,Benjamin Li,MALE,2022-03-06,San Diego
14624,Anna,Thomas,Anna Thomas,FEMALE,2022-10-28,Issaquah
14625,Benjamin,Simmons,Benjamin Simmons,MALE,2022-10-29,Marysville
14626,Jesse,Gray,Jesse Gray,MALE,2022-04-05,Langford
14627,Isaiah,Hill,Isaiah Hill,MALE,2022-06-29,San Carlos
14628,Carlos,Brooks,Carlos Brooks,MALE,2022-10-09,Lebanon
14629,Blake,Hernandez,Blake Hernandez,MALE,2022-03-07,Burien
14630,Isaiah,James,Isaiah James,MALE,2022-11-02,Imperial Beach
14631,Logan,Flores,Logan Flores,MALE,2022-07-16,Victoria
14632,Austin,Wang,Austin Wang,MALE,2022-03-01,Westminster
14633,Timothy,Morgan,Timothy Morgan,MALE,2022-02-16,Langley
14634,Amber,Baker,Amber Baker,FEMALE,2020-05-30,W. Linn
14635,Luke,Carter,Luke Carter,MALE,2022-08-08,Woodburn
14636,Kelly,Powell,Kelly Powell,FEMALE,2020-05-23,Lake Oswego
14637,Dustin,Nath,Dustin Nath,MALE,2022-09-24,Ballard
14638,Blake,Scott,Blake Scott,MALE,2022-12-18,Beaverton
14639,Jeremiah,Howard,Jeremiah Howard,MALE,2020-05-15,Downey
14640,Mackenzie,Adams,Mackenzie Adams,FEMALE,2022-07-27,Langford
14641,Timothy,Turner,Timothy Turner,MALE,2022-04-08,Westminster
14642,Jeffery,Zeng,Jeffery Zeng,MALE,2022-05-26,Beaverton
14643,Eric,Simmons,Eric Simmons,MALE,2020-06-03,Everett
14644,Jennifer,Lee,Jennifer Lee,FEMALE,2022-02-10,Lebanon
14645,Isaac,Kelly,Isaac Kelly,MALE,2020-06-24,Grossmont
14646,Dylan,Garcia,Dylan Garcia,MALE,2020-06-25,Mill Valley
14647,Sean,Howard,Sean Howard,MALE,2020-06-20,Novato
14648,Eric,Evans,Eric Evans,MALE,2020-06-15,National City
14649,Grace,Cox,Grace Cox,FEMALE,2020-06-20,Torrance
14650,Adam,Perry,Adam Perry,MALE,2020-06-27,Walla Walla
14651,Amber,Green,Amber Green,FEMALE,2020-06-07,W. Linn
14652,Russell,Luo,Russell Luo,MALE,2020-06-22,Beverly Hills
14653,Troy,Fernandez,Troy Fernandez,MALE,2020-07-25,Concord
14654,Kyle,Collins,Kyle Collins,MALE,2022-04-01,Marysville
14655,Kayla,Washington,Kayla Washington,FEMALE,2022-02-21,Westminster
14656,Bryant,Fernandez,Bryant Fernandez,MALE,2020-07-13,Bellingham
14657,John,Thomas,John Thomas,MALE,2020-07-01,Puyallup
14658,Chloe,Green,Chloe Green,FEMALE,2022-06-04,Victoria
14659,Zachary,Harris,Zachary Harris,MALE,2022-05-27,Oakland
14660,Gabrielle,Howard,Gabrielle Howard,FEMALE,2020-07-19,Portland
14661,Jade,Ward,Jade Ward,FEMALE,2022-05-02,Newton
14662,Jack,Ross,Jack Ross,MALE,2020-07-25,Downey
14663,Arturo,Hu,Arturo Hu,MALE,2022-11-16,Colma
14664,Kayla,Ross,Kayla Ross,FEMALE,2020-07-30,San Carlos
14665,Jesse,King,Jesse King,MALE,2022-06-22,Warrnambool
14666,Louis,Gao,Louis Gao,MALE,2021-09-10,North Ryde
14667,Olivia,Alexander,Olivia Alexander,FEMALE,2021-09-24,Melbourne
14668,Joe,Martin,Joe Martin,MALE,2021-09-04,Sydney
14669,Erika,Blanco,Erika Blanco,FEMALE,2022-09-06,Malabar
14670,Leslie,Gill,Leslie Gill,FEMALE,2021-09-08,Lane Cove
14671,Cristina,Lal,Cristina Lal,FEMALE,2021-09-25,Lavender Bay
14672,Omar,Nath,Omar Nath,MALE,2021-09-26,Caloundra
14673,Willie,Rai,Willie Rai,MALE,2021-09-09,East Brisbane
14674,Alexis,Williams,Alexis Williams,FEMALE,2022-08-30,Sunbury
14675,Brandi,Gomez,Brandi Gomez,FEMALE,2022-06-07,Hervey Bay
14676,Micah,Wang,Micah Wang,MALE,2021-09-14,Goulburn
14677,Ross,Hernandez,Ross Hernandez,MALE,2022-05-11,Port Macquarie
14678,Shannon,Zheng,Shannon Zheng,FEMALE,2022-02-19,North Ryde
14679,Natasha,Suarez,Natasha Suarez,FEMALE,2022-12-25,Seaford
14680,Marvin,Munoz,Marvin Munoz,MALE,2022-11-28,Brisbane
14681,Veronica,Chandra,Veronica Chandra,FEMALE,2021-08-29,Hawthorne
14682,Gail,Alexander,Gail Alexander,FEMALE,2022-05-17,Melton
14683,Molly,Sai,Molly Sai,FEMALE,2022-03-01,Cloverdale
14684,James,Zhang,James Zhang,MALE,2022-10-16,Geelong
14685,Lawrence,Ortega,Lawrence Ortega,MALE,2022-08-01,Hawthorne
14686,Casey,Raje,Casey Raje,FEMALE,2022-04-13,St. Leonards
14687,Olivia,Price,Olivia Price,FEMALE,2022-09-08,Paris
14688,Tabitha,Carlson,Tabitha Carlson,FEMALE,2022-02-23,Hamburg
14689,Lloyd,Saunders,Lloyd Saunders,FEMALE,2022-12-29,Chatou
14690,Drew,Rai,Drew Rai,MALE,2022-12-20,Erlangen
14691,Derrick,Torres,Derrick Torres,MALE,2022-09-02,Dunkerque
14692,Nichole,Sharma,Nichole Sharma,FEMALE,2022-11-11,High Wycombe
14693,Robert,Parker,Robert Parker,MALE,2022-10-06,Versailles
14694,Haley,Parker,Haley Parker,FEMALE,2022-03-07,Warrington
14695,Russell,Andersen,Russell Andersen,MALE,2022-11-03,Braunschweig
14696,Shawn,Anand,Shawn Anand,MALE,2022-04-12,Grevenbroich
14697,Nelson,Jimenez,Nelson Jimenez,MALE,2020-05-29,London
14698,Diane,Navarro,Diane Navarro,FEMALE,2022-12-12,Frankfurt am Main
14699,Gerald,Munoz,Gerald Munoz,MALE,2022-07-06,München
14700,Edward,Edwards,Edward Edwards,MALE,2020-05-27,Gateshead
14701,Maurizio,Macagno,Maurizio Macagno,MALE,2021-03-14,Colomiers
14702,Curtis,Zimmerman,Curtis Zimmerman,MALE,2020-05-07,Bury
14703,Clifford,Srini,Clifford Srini,MALE,2022-02-17,Berlin
14704,Kara,Andersen,Kara Andersen,FEMALE,2022-02-04,Roncq
14705,Riley,Wood,Riley Wood,FEMALE,2020-05-12,Kirkby
14706,Kate,Jai,Kate Jai,FEMALE,2022-09-06,London
14707,Tonya,Raje,Tonya Raje,FEMALE,2022-02-12,Berlin
14708,Evelyn,Kapoor,Evelyn Kapoor,FEMALE,2021-04-18,Paris
14709,Ian,Martin,Ian Martin,MALE,2020-09-14,Saarlouis
14710,Lisa,Ma,Lisa Ma,FEMALE,2022-10-10,Hamburg
14711,Deborah,Xu,Deborah Xu,FEMALE,2022-03-27,Paderborn
14712,Eugene,Liu,Eugene Liu,MALE,2020-05-20,London
14713,Jon,Ye,Jon Ye,MALE,2020-09-11,Offenbach
14714,Meghan,Diaz,Meghan Diaz,FEMALE,2021-04-22,Orleans
14715,Erik,Munoz,Erik Munoz,MALE,2022-10-03,Mühlheim
14716,Shannon,Zhou,Shannon Zhou,FEMALE,2021-04-09,Metz
14717,Abigail,Rivera,Abigail Rivera,FEMALE,2022-03-13,Villeneuve-d'Ascq
14718,Gregory,Raji,Gregory Raji,MALE,2022-03-06,Bottrop
14719,Ronnie,He,Ronnie He,MALE,2021-04-07,Saint Ouen
14720,Naomi,Dominguez,Naomi Dominguez,FEMALE,2020-05-14,Birmingham
14721,Daniel,Jones,Daniel Jones,MALE,2022-12-12,Puyallup
14722,Sharon,Carson,Sharon Carson,FEMALE,2020-07-31,Bremerton
14723,Andrew,Smith,Andrew Smith,MALE,2022-03-20,N. Vancouver
14724,Dylan,Robinson,Dylan Robinson,MALE,2022-05-20,Cliffside
14725,Evan,Morgan,Evan Morgan,MALE,2022-03-18,Victoria
14726,Zachary,Yang,Zachary Yang,MALE,2020-07-25,Marysville
14727,Anna,Bryant,Anna Bryant,FEMALE,2020-07-08,Milwaukie
14728,Elizabeth,Henderson,Elizabeth Henderson,FEMALE,2020-07-24,Puyallup
14729,Gloria,Rubio,Gloria Rubio,FEMALE,2022-07-13,Bellflower
14730,Jerry,Ferrier,Jerry Ferrier,MALE,2020-08-26,Bellflower
14731,Seth,Brown,Seth Brown,MALE,2020-08-25,Burlingame
14732,Trinity,Cook,Trinity Cook,FEMALE,2020-08-04,Olympia
14733,Clarence,Raji,Clarence Raji,MALE,2020-08-01,Berkeley
14734,Kevin,Edwards,Kevin Edwards,MALE,2020-08-06,Corvallis
14735,Maria,Rogers,Maria Rogers,FEMALE,2020-08-06,Oregon City
14736,Jack,Roberts,Jack Roberts,MALE,2022-03-01,Beaverton
14737,Dominic,Srini,Dominic Srini,MALE,2020-08-24,Bellingham
14738,Ethan,Garcia,Ethan Garcia,MALE,2020-09-11,Grossmont
14739,Charles,Gonzalez,Charles Gonzalez,MALE,2020-09-23,La Jolla
14740,Jenna,Scott,Jenna Scott,FEMALE,2020-08-31,Lakewood
14741,Emma,Cooper,Emma Cooper,FEMALE,2020-09-14,West Covina
14742,Andrea,Howard,Andrea Howard,FEMALE,2022-08-17,Lincoln Acres
14743,Nathan,Turner,Nathan Turner,MALE,2022-07-06,Sedro Woolley
14744,Elijah,Yang,Elijah Yang,MALE,2020-08-31,Burien
14745,Luke,Hall,Luke Hall,MALE,2022-07-28,Cliffside
14746,Courtney,Nelson,Courtney Nelson,FEMALE,2020-09-06,Torrance
14747,Aidan,Wood,Aidan Wood,MALE,2020-09-15,La Jolla
14748,Don,Roessler,Don Roessler,MALE,2022-07-31,Imperial Beach
14749,Jose,Jenkins,Jose Jenkins,MALE,2022-03-16,Burbank
14750,Mary,Green,Mary Green,FEMALE,2020-09-15,Novato
14751,Gabrielle,Price,Gabrielle Price,FEMALE,2022-06-30,Yakima
14752,Seth,Turner,Seth Turner,MALE,2020-10-28,Beverly Hills
14753,Austin,Foster,Austin Foster,MALE,2020-10-01,Corvallis
14754,Grant,Pal,Grant Pal,MALE,2020-10-05,Bellingham
14755,Robert,Davis,Robert Davis,MALE,2020-10-23,Burlingame
14756,Charles,Reed,Charles Reed,MALE,2020-10-26,La Jolla
14757,Elizabeth,Garcia,Elizabeth Garcia,FEMALE,2020-10-18,San Gabriel
14758,Victoria,Long,Victoria Long,FEMALE,2022-05-04,Glendale
14759,Madison,Davis,Madison Davis,FEMALE,2023-01-11,Santa Cruz
14760,Zachary,Lewis,Zachary Lewis,MALE,2022-06-05,Vancouver
14761,Morgan,Kelly,Morgan Kelly,FEMALE,2022-02-03,San Gabriel
14762,Adriana,Perez,Adriana Perez,FEMALE,2022-06-27,Beverly Hills
14763,George,Arun,George Arun,MALE,2022-08-19,Beaverton
14764,Xavier,Scott,Xavier Scott,MALE,2022-12-07,Newport Beach
14765,Kevin,Nelson,Kevin Nelson,MALE,2022-08-26,Westminster
14766,Curtis,Xu,Curtis Xu,MALE,2022-11-25,Saint-Denis
14767,Stacy,Blanco,Stacy Blanco,FEMALE,2022-09-29,Hannover
14768,Ian,Kelly,Ian Kelly,MALE,2022-06-01,Saarlouis
14769,Jessica,Powell,Jessica Powell,FEMALE,2020-09-04,Paderborn
14770,Melvin,Andersen,Melvin Andersen,MALE,2020-06-28,Berks
14771,Heidi,Vance,Heidi Vance,FEMALE,2020-06-18,London
14772,Stacy,Torres,Stacy Torres,FEMALE,2020-09-17,Frankfurt
14773,Noah,Ross,Noah Ross,MALE,2021-04-02,Villeneuve-d'Ascq
14774,Max,Ferrier,Max Ferrier,MALE,2020-09-01,Bonn
14775,Bonnie,Xie,Bonnie Xie,FEMALE,2020-09-05,Hamburg
14776,Ronald,Arthur,Ronald Arthur,MALE,2020-06-22,London
14777,Kayla,Jenkins,Kayla Jenkins,FEMALE,2020-06-02,Runcorn
14778,Renee,Jimenez,Renee Jimenez,FEMALE,2020-06-13,Lancaster
14779,Henry,Fernandez,Henry Fernandez,MALE,2021-04-15,Pantin
14780,Tabitha,Alonso,Tabitha Alonso,FEMALE,2022-10-27,Roncq
14781,Robert,Butler,Robert Butler,MALE,2022-12-15,Solingen
14782,Michael,Lewis,Michael Lewis,MALE,2022-02-19,Paderborn
14783,Cristina,Shan,Cristina Shan,FEMALE,2022-09-14,London
14784,Victor,Dominguez,Victor Dominguez,MALE,2022-07-04,Oxford
14785,Gavin,Patterson,Gavin Patterson,MALE,2023-01-04,Saint Germain en Laye
14786,Tristan,Jenkins,Tristan Jenkins,MALE,2022-08-11,Erlangen
14787,Tabitha,Smith,Tabitha Smith,FEMALE,2022-07-28,Birmingham
14788,Gerald,Rana,Gerald Rana,MALE,2022-03-03,Paris
14789,Rosa,Zhang,Rosa Zhang,FEMALE,2020-09-20,Münster
14790,Terry,Tang,Terry Tang,MALE,2021-04-18,Les Ulis
14791,Ashlee,Deng,Ashlee Deng,FEMALE,2021-04-28,Paris
14792,Jerome,Rubio,Jerome Rubio,MALE,2020-06-30,Cambridge
14793,Clayton,Nath,Clayton Nath,MALE,2020-06-08,London
14794,Gilbert,Becker,Gilbert Becker,MALE,2020-06-21,Oxford
14795,Crystal,Gao,Crystal Gao,FEMALE,2020-09-02,Duesseldorf
14796,Michael,Miller,Michael Miller,MALE,2021-04-24,Paris
14797,Steve,Gao,Steve Gao,MALE,2020-09-23,Mühlheim
14798,Colleen,Nara,Colleen Nara,FEMALE,2021-04-10,Croix
14799,Katie,Xu,Katie Xu,FEMALE,2022-02-18,Milton Keynes
14800,Abby,Arthur,Abby Arthur,FEMALE,2020-09-03,Solingen
14801,Riley,Simmons,Riley Simmons,FEMALE,2020-09-29,Frankfurt
14802,Audrey,Moreno,Audrey Moreno,FEMALE,2021-04-28,Les Ulis
14803,Stacy,Martin,Stacy Martin,FEMALE,2020-10-15,Hamburg
14804,Martha,Zhou,Martha Zhou,FEMALE,2022-04-29,Gloucestershire
14805,Kari,Garcia,Kari Garcia,FEMALE,2022-06-22,Offenbach
14806,Damien,Jai,Damien Jai,MALE,2022-04-22,London
14807,Brenda,Martinez,Brenda Martinez,FEMALE,2022-09-22,Les Ulis
14808,Cynthia,Prasad,Cynthia Prasad,FEMALE,2022-06-09,London
14809,Max,Suarez,Max Suarez,MALE,2022-03-02,Gloucestershire
14810,Russell,Anand,Russell Anand,MALE,2022-06-04,Paris
14811,Molly,Sanchez,Molly Sanchez,FEMALE,2022-03-17,Leipzig
14812,Hunter,Henderson,Hunter Henderson,MALE,2022-05-29,Gateshead
14813,Madison,Hayes,Madison Hayes,FEMALE,2021-05-23,Lille
14814,Christine,Jai,Christine Jai,FEMALE,2022-02-10,Cambridge
14815,Isabella,Gonzales,Isabella Gonzales,FEMALE,2022-11-14,Cheltenham
14816,Katherine,Lewis,Katherine Lewis,FEMALE,2022-12-09,Kirkby
14817,Anna,Washington,Anna Washington,FEMALE,2022-08-26,Leeds
14818,Diane,Ruiz,Diane Ruiz,FEMALE,2021-05-08,Colombes
14819,Dana,Ruiz,Dana Ruiz,FEMALE,2020-10-08,Dresden
14820,Drew,Bhat,Drew Bhat,MALE,2022-02-14,London
14821,Maurice,Raje,Maurice Raje,MALE,2022-03-16,Stoke-on-Trent
14822,Jessica,Martin,Jessica Martin,FEMALE,2020-10-08,Darmstadt
14823,Nelson,Harrison,Nelson Harrison,MALE,2020-10-02,Darmstadt
14824,Miguel,Baker,Miguel Baker,MALE,2020-10-18,Erlangen
14825,Rebekah,Alonso,Rebekah Alonso,FEMALE,2022-06-19,Münster
14826,Stefanie,Lopez,Stefanie Lopez,FEMALE,2022-08-15,Drancy
14827,Ernest,Xu,Ernest Xu,MALE,2020-10-07,Saarbrücken
14828,Hector,Muñoz,Hector Muñoz,MALE,2022-04-14,Stuttgart
14829,Gina,Vazquez,Gina Vazquez,FEMALE,2022-06-13,Les Ulis
14830,Isabella,Ward,Isabella Ward,FEMALE,2020-10-25,Saarlouis
14831,Gilbert,Xie,Gilbert Xie,MALE,2020-06-27,Billericay
14832,Barry,Rana,Barry Rana,MALE,2020-06-14,Birmingham
14833,Riley,Hayes,Riley Hayes,FEMALE,2020-06-11,Kirkby
14834,Ebony,Jimenez,Ebony Jimenez,FEMALE,2020-11-09,Kassel
14835,Melody,Saunders,Melody Saunders,FEMALE,2022-06-09,Paderborn
14836,Peter,Chander,Peter Chander,MALE,2022-02-26,Berkshire
14837,Dennis,Li,Dennis Li,MALE,2022-11-17,Essen
14838,Darren,Alvarez,Darren Alvarez,MALE,2020-11-15,Ingolstadt
14839,Natasha,Sanz,Natasha Sanz,FEMALE,2022-06-01,Gateshead
14840,Autumn,Zhu,Autumn Zhu,FEMALE,2022-02-21,York
14841,Franklin,Pal,Franklin Pal,MALE,2022-09-02,Neunkirchen
14842,Meagan,Kim,Meagan Kim,FEMALE,2022-03-08,Erlangen
14843,Lee,Vazquez,Lee Vazquez,MALE,2020-06-17,Leeds
14844,Blake,Miller,Blake Miller,MALE,2022-10-15,Frankfurt
14845,Chelsea,Sai,Chelsea Sai,FEMALE,2022-02-16,Saint-Denis
14846,Kelsey,Chande,Kelsey Chande,FEMALE,2020-07-20,Milton Keynes
14847,Vadim,Sazanovich,Vadim Sazanovich,FEMALE,2020-07-21,W. York
14848,George,Louverdis,George Louverdis,MALE,2021-05-11,Dunkerque
14849,Dwayne,Martin,Dwayne Martin,MALE,2022-04-01,Bonn
14850,Audrey,Vazquez,Audrey Vazquez,FEMALE,2022-08-17,Saint Ouen
14851,Karla,Tang,Karla Tang,FEMALE,2021-05-05,Roissy en Brie
14852,Adam,Gonzalez,Adam Gonzalez,MALE,2020-10-04,Lemon Grove
14853,Derrick,Diaz,Derrick Diaz,MALE,2022-08-17,Perth
14854,Nancy,Fernandez,Nancy Fernandez,FEMALE,2022-07-29,South Melbourne
14855,Deanna,Weber,Deanna Weber,FEMALE,2021-09-08,Brisbane
14856,Kari,Carlson,Kari Carlson,FEMALE,2023-01-15,Beaverton
14857,Diane,Serrano,Diane Serrano,FEMALE,2022-02-20,Seaford
14858,Louis,Zhu,Louis Zhu,MALE,2022-03-03,Darlinghurst
14859,Jarrod,Weber,Jarrod Weber,MALE,2022-02-13,Lavender Bay
14860,Arturo,Chande,Arturo Chande,MALE,2022-04-18,Findon
14861,Misty,Deng,Misty Deng,FEMALE,2020-07-19,Billericay
14862,Spencer,Jenkins,Spencer Jenkins,MALE,2022-08-27,Leeds
14863,Dana,Carlson,Dana Carlson,FEMALE,2022-03-15,Stoke-on-Trent
14864,Desiree,Carlson,Desiree Carlson,FEMALE,2022-10-08,Woolston
14865,Austin,Coleman,Austin Coleman,MALE,2022-03-26,Stoke-on-Trent
14866,Hailey,Peterson,Hailey Peterson,FEMALE,2022-02-07,Solingen
14867,Lauren,Richardson,Lauren Richardson,FEMALE,2022-07-12,Oak Bay
14868,Ariana,Morgan,Ariana Morgan,FEMALE,2020-09-29,West Covina
14869,Jennifer,Bryant,Jennifer Bryant,FEMALE,2023-01-23,W. Linn
14870,Brandi,Ortega,Brandi Ortega,FEMALE,2022-01-28,Bellflower
14871,Timothy,Hill,Timothy Hill,MALE,2022-08-24,Langley
14872,Fernando,Clark,Fernando Clark,MALE,2022-05-27,Salem
14873,Fernando,Long,Fernando Long,MALE,2022-09-12,Lincoln Acres
14874,Nicole,Sanchez,Nicole Sanchez,FEMALE,2022-09-08,Cliffside
14875,Alyssa,Foster,Alyssa Foster,FEMALE,2022-09-17,Metchosin
14876,Nathan,Anderson,Nathan Anderson,MALE,2022-05-12,Burbank
14877,Steven,Brooks,Steven Brooks,MALE,2022-09-07,Shawnee
14878,Marcus,Murphy,Marcus Murphy,MALE,2022-04-21,Olympia
14879,Andrea,Richardson,Andrea Richardson,FEMALE,2020-10-19,Berkeley
14880,Jessica,Ross,Jessica Ross,FEMALE,2020-10-10,Spring Valley
14881,Eric,Griffin,Eric Griffin,MALE,2020-11-02,Bremerton
14882,Kathryn,Nara,Kathryn Nara,FEMALE,2020-11-16,Berkeley
14883,Gabrielle,Barnes,Gabrielle Barnes,FEMALE,2020-10-31,Lemon Grove
14884,Kristi,Torres,Kristi Torres,FEMALE,2020-11-27,Chula Vista
14885,Judith,White,Judith White,FEMALE,2022-10-04,Victoria
14886,Sydney,Powell,Sydney Powell,FEMALE,2022-03-25,Victoria
14887,Lauren,Wilson,Lauren Wilson,FEMALE,2022-04-07,Sedro Woolley
14888,Jasmine,Russell,Jasmine Russell,FEMALE,2020-11-21,Yakima
14889,Drew,Kumar,Drew Kumar,MALE,2022-10-07,Burlingame
14890,Wyatt,Adams,Wyatt Adams,MALE,2022-06-14,Downey
14891,Kyle,Hayes,Kyle Hayes,MALE,2020-11-13,Redwood City
14892,Savannah,Sanders,Savannah Sanders,FEMALE,2020-11-13,Palo Alto
14893,Gabrielle,Diaz,Gabrielle Diaz,FEMALE,2022-10-04,Cliffside
14894,James,Baker,James Baker,MALE,2020-11-28,Lake Oswego
14895,Connor,Hernandez,Connor Hernandez,MALE,2020-10-31,Torrance
14896,Alexia,Flores,Alexia Flores,FEMALE,2020-11-16,Lemon Grove
14897,Hunter,Moore,Hunter Moore,MALE,2022-03-11,Cliffside
14898,Katelyn,Edwards,Katelyn Edwards,FEMALE,2022-12-02,Lynnwood
14899,Rodney,Dominguez,Rodney Dominguez,MALE,2022-06-13,Burlingame
14900,Rachel,Lewis,Rachel Lewis,FEMALE,2022-10-12,Westminster
14901,Katherine,Richardson,Katherine Richardson,FEMALE,2022-02-10,National City
14902,Arianna,Diaz,Arianna Diaz,FEMALE,2020-11-13,Bellflower
14903,Amanda,Morgan,Amanda Morgan,FEMALE,2022-04-14,San Gabriel
14904,Spencer,Powell,Spencer Powell,MALE,2022-07-15,Shawnee
14905,Ricardo,Shen,Ricardo Shen,MALE,2022-09-19,Burien
14906,Robert,Washington,Robert Washington,MALE,2022-08-25,Haney
14907,Sheena,Anand,Sheena Anand,FEMALE,2022-08-30,Concord
14908,Morgan,Mitchell,Morgan Mitchell,FEMALE,2022-04-21,Bremerton
14909,Benjamin,Bryant,Benjamin Bryant,MALE,2022-02-24,Corvallis
14910,Caitlin,Murphy,Caitlin Murphy,FEMALE,2022-10-27,Royal Oak
14911,Shelby,Watson,Shelby Watson,FEMALE,2022-10-19,Westminster
14912,Emma,Taylor,Emma Taylor,FEMALE,2020-10-29,San Gabriel
14913,Chloe,Roberts,Chloe Roberts,FEMALE,2020-12-13,Palo Alto
14914,Arianna,Gray,Arianna Gray,FEMALE,2020-12-21,Burlingame
14915,Katherine,Howard,Katherine Howard,FEMALE,2020-12-10,Woodburn
14916,Paige,Washington,Paige Washington,FEMALE,2022-02-12,Sedro Woolley
14917,Adrian,Morgan,Adrian Morgan,MALE,2022-07-08,Puyallup
14918,Mariah,Howard,Mariah Howard,FEMALE,2022-08-04,Issaquah
14919,Erik,Torres,Erik Torres,MALE,2022-04-30,Concord
14920,Jason,Hill,Jason Hill,MALE,2022-04-19,Spring Valley
14921,Sara,Watson,Sara Watson,FEMALE,2022-02-20,San Gabriel
14922,Paige,Perry,Paige Perry,FEMALE,2022-11-24,Tacoma
14923,Andy,Blanco,Andy Blanco,MALE,2022-10-27,Lille
14924,Cynthia,Sai,Cynthia Sai,FEMALE,2022-03-13,Paris
14925,Ashley,Hughes,Ashley Hughes,FEMALE,2021-05-24,Dunkerque
14926,Juan,Rogers,Juan Rogers,MALE,2021-05-26,Saint-Denis
14927,Chelsea,Martinez,Chelsea Martinez,FEMALE,2020-11-15,Berlin
14928,Roy,Patel,Roy Patel,MALE,2020-07-30,London
14929,Peter,Anand,Peter Anand,MALE,2020-07-18,Woolston
14930,Cindy,Sara,Cindy Sara,FEMALE,2021-05-05,Bobigny
14931,Andres,Pal,Andres Pal,MALE,2021-05-28,Paris
14932,Pedro,Fernandez,Pedro Fernandez,MALE,2022-08-12,Paris
14933,Ronald,Patel,Ronald Patel,MALE,2023-01-26,Grevenbroich
14934,Jermaine,Sai,Jermaine Sai,MALE,2022-11-10,London
14935,Rafael,Liang,Rafael Liang,MALE,2022-03-10,Ingolstadt
14936,Bryan,Sanchez,Bryan Sanchez,MALE,2022-08-15,Tremblay-en-France
14937,Brendan,Xu,Brendan Xu,MALE,2020-07-07,York
14938,Mallory,Sanz,Mallory Sanz,FEMALE,2022-03-08,London
14939,Cory,Kapoor,Cory Kapoor,MALE,2020-11-17,Grevenbroich
14940,Carmen,Rana,Carmen Rana,FEMALE,2020-11-16,Paderborn
14941,Emma,Patterson,Emma Patterson,FEMALE,2020-07-14,Newcastle upon Tyne
14942,Whitney,Madan,Whitney Madan,FEMALE,2022-07-02,Courbevoie
14943,Lindsay,Pal,Lindsay Pal,FEMALE,2022-04-06,Stuttgart
14944,Sebastian,Watson,Sebastian Watson,MALE,2021-06-29,Drancy
14945,Samantha,Lewis,Samantha Lewis,FEMALE,2020-10-31,Darmstadt
14946,Frederick,Vance,Frederick Vance,MALE,2021-06-12,Paris
14947,Alejandro,Chen,Alejandro Chen,MALE,2020-07-02,Bury
14948,Damien,Lal,Damien Lal,MALE,2021-06-14,Paris
14949,Steve,Wu,Steve Wu,MALE,2020-07-18,Cambridge
14950,Maria,Hernandez,Maria Hernandez,FEMALE,2020-07-13,Runcorn
14951,Katie,Rai,Katie Rai,FEMALE,2020-11-22,Mühlheim
14952,Holly,Srini,Holly Srini,FEMALE,2020-11-24,Frankfurt am Main
14953,Adrienne,Gill,Adrienne Gill,FEMALE,2022-03-12,Esher-Molesey
14954,Denise,Perez,Denise Perez,FEMALE,2022-07-19,Paris
14955,Jorge,Xu,Jorge Xu,MALE,2022-07-08,Oxford
14956,Krista,Romero,Krista Romero,FEMALE,2020-11-09,Hamburg
14957,Lacey,Shan,Lacey Shan,FEMALE,2021-06-01,Paris
14958,Clayton,Liang,Clayton Liang,MALE,2022-12-29,Lancaster
14959,Ross,Patel,Ross Patel,MALE,2022-09-10,Lille
14960,Leonard,Pal,Leonard Pal,MALE,2021-06-12,Colombes
14961,Jaclyn,Yang,Jaclyn Yang,FEMALE,2022-04-07,München
14962,Justin,Jai,Justin Jai,MALE,2023-01-23,Neunkirchen
14963,Sydney,Perry,Sydney Perry,FEMALE,2022-11-09,Billericay
14964,Damien,Shen,Damien Shen,MALE,2022-11-28,Oxford
14965,Edwin,Zhou,Edwin Zhou,MALE,2021-06-18,Saint Ouen
14966,Derrick,Vazquez,Derrick Vazquez,MALE,2021-06-05,Saint Ouen
14967,Bridget,Xu,Bridget Xu,FEMALE,2020-11-15,Berlin
14968,Troy,Patel,Troy Patel,MALE,2022-07-30,London
14969,Julio,Vazquez,Julio Vazquez,MALE,2020-12-10,Dresden
14970,Bruce,Chandra,Bruce Chandra,MALE,2022-05-11,Maidenhead
14971,Susan,Zhu,Susan Zhu,FEMALE,2022-06-03,Orleans
14972,Cristina,Deng,Cristina Deng,FEMALE,2022-12-11,Neunkirchen
14973,Alicia,Jai,Alicia Jai,FEMALE,2022-02-22,Saarlouis
14974,K.,Saravan,K. Saravan,MALE,2022-03-31,London
14975,Dalton,Scott,Dalton Scott,MALE,2020-07-11,Billericay
14976,Randy,Hu,Randy Hu,MALE,2021-06-18,Orleans
14977,Stacy,Carlson,Stacy Carlson,FEMALE,2023-01-17,Paris
14978,Jamie,Ortega,Jamie Ortega,MALE,2020-12-22,München
14979,Rodney,Serrano,Rodney Serrano,MALE,2020-12-10,München
